problem_id,problem_description,problem_paper,problem_year,facts_id,fact_description,匹配_x,cases_id,case_description,匹配_y
2550,环境竞争性是否调节知识分享与组织绩效之间的关系？,组织政治氛围与组织绩效的关系研究,2019,2550_5,环境竞争性反映了企业外部市场竞争的激烈程度,1,2550_1,企业在招聘时因某位高层的授意而违背‘任人唯贤’原则，导致引进不符合业务素养要求的‘走后门’员工,1
2114,群体身份（品牌社群成员vs.非社群成员）是否调节顾客参与新产品构思信息对自我相关的心理模拟及自我一品牌联结的影响路径？,顾客参与新产品构思对消费者自我一品牌联结的正面溢出效应：心理模拟的中介作用,2018,2114_1,"58名大学生被试对共享电动单车的产品感知创新度居中（F(2,171)值未具体显示）",1,2114_5,华为公司针对Mate10（渐进性）和VR2（突破性）产品采用不同顾客参与策略，分别在品牌社群成员中进行对比实验,1
1729,机构投资者通过治理机制是如何影响公司信息披露的？,机构投资者对信息披露的治理效应——基于机构调研行为的证据,2016,1729_2,深交所上市公司信息披露考评等级分为A（优秀）、B（良好）、C（及格）、D（不及格）四个等级,1,1729_2,券商和基金公司通过实地调研影响上市公司信息披露质量的案例。研究发现券商和基金的实地调研行为对信息披露的治理效应最为显著，平均每家创业板上市公司每年被5家券商、4家基金公司调研，且实地调研比例越高信息披露质量提升越显著。,1
1242,企业政治关联如何影响其国际化路径选择，进而影响企业绩效的内在作用机制是什么？,政治关联、国际化战略与企业价值——来自中国民营上市公司面板数据的分析,2014,1242_4,具有政治关联的企业组ROA值为0.0457，高于无关联组的0.0268,1,1242_3,长虹公司通过政府公关顺利进入海外目标市场的国际化广度拓展案例,1
529,高管团队具体特征如何影响公司企业家精神的研究不足,高管团队要素对公司企业家精神的影响机制研究——基于长三角民营中小高科技企业的实证分析,2011,529_2,高管团队行为整合度与公司企业家精神呈显著正相关（模型2，β=0.15，p<0.01）,1,529_4,Li和Zhang[3]对184家中国新兴高科技企业的实证研究，证实高管团队行为整合显著提升产品创新强度,1
1185,企业集团网络能力与创新视角下产业升级的构成及测量问题,企业集团如何引领产业创新升级：一个网络能力视角的解析,2014,1185_2,有效样本215家（含196家国家级和19家省级）对应588份子公司问卷,1,1185_1,日本和韩国产业升级经验：通过技术消化吸收实现产业链低端向高端转型，表现为'以技术换市场'的有条件实施路径,1
544,产品市场竞争如何通过掠夺风险效应和代理成本效应影响公司现金持有水平，尤其是在不同融资约束条件下这两种效应的差异化表现,产品市场竞争、融资约束与公司现金持有：基于中国制造业上市公司的实证分析,2011,544_4,通过托宾Q、资产负债率、资本支出等控制变量调节产品市场竞争与现金持有的分析,1,544_1,中国制造业上市公司2001-2007年2401个公司年的平衡面板数据样本选择过程，包含剔除ST/PT公司、重大资产重组企业、行业变动公司及行业公司数少于10家的筛选标准,1
4294,控制感是否在产品脱销经历对消费者实物型产品偏好的影响中起中介作用,实物还是体验？产品脱销对于消费者实物型产品偏好的影响,2024,4294_1,脱销会增加消费者对实物型产品和体验型产品的支付意愿差异,1,4294_2,当男性健身卡脱销时影响女性消费者健身卡选择，反之亦然的跨性别影响案例,1
3441,债务约束是否在治理企业“脱实向虚”方面发挥了有效作用？,债务约束对企业“脱实向虚”的治理效果研究,2022,3441_4,通过面板数据工具变量法验证债务约束与金融资产结构的关系，行业层面债务约束水平作为工具变量,1,3441_1,方大特钢在去杠杆过程中债务约束强度与金融资产配置行为呈现反向关系：当债务约束强度从2013年峰值的0.6下降至2018年的0.3时，其金融资产持有规模从总资产的5.8%降至3.2%，但风险类金融资产比重从35%升至52%,1
3441,债务约束是否在治理企业“脱实向虚”方面发挥了有效作用？,债务约束对企业“脱实向虚”的治理效果研究,2022,3441_4,通过面板数据工具变量法验证债务约束与金融资产结构的关系，行业层面债务约束水平作为工具变量,1,3441_2,瑞茂通在2015年去杠杆政策实施后，债务约束强度由0.5骤降至0.25，金融资产持有总额从总资产的7.3%压缩至2.8%，但同期风险类金融资产占比从40%攀升至61%,1
3333,分析师关注是否在财务错报发生后提升财务重述概率？,_事前震慑_与_事后纠偏__分析师关注对财务错报和重述的跨期监管研究,2021,3333_2,财务错报数据来源于巨潮网年报及补充更正公告，分析师研报数据来自大智慧启明星终端，投资人关注度数据来自交易所互动平台,1,3333_3,券商合并事件作为外生冲击，通过DID模型验证分析师关注减少导致财务错报比例上升及重述比例下降的效应,1
2477,商业信用作为替代性融资途径与买方市场供给效应的均衡关系尚未得到充分验证，公司战略如何通过银行信贷中介效应影响商业信用需求仍需实证检验,公司战略与商业信用融资,2019,2477_1,进攻型战略公司研发支出占营业收入比例较高，员工波动率较大，资本密度较低,1,2477_1,2007-2016年中国A股上市公司样本中，进攻型战略公司通过降低供应商集中度（从单一供应商采购调整为多源采购）增强谈判能力，从而获得更多应付账款形式的商业信用,1
588,变革型领导对其他变量与组织创造力/创新关系的调节作用研究不足,变革型领导对组织创造力和创新影响研究述评,2012,588_1,变革型领导包含理想化影响力、鼓舞性激励、个体化关怀和智力激发四个维度,1,588_2,Dvir等对以色列士兵的纵向研究：变革型领导通过个体化关怀提升下属心理授权，进而增强其创造力,1
588,变革型领导对其他变量与组织创造力/创新关系的调节作用研究不足,变革型领导对组织创造力和创新影响研究述评,2012,588_1,变革型领导包含理想化影响力、鼓舞性激励、个体化关怀和智力激发四个维度,1,588_3,Zhang、Tsui和Wang对中国企业的实证研究：团队集体效能中介变革型领导与团队创造力的关系，高集体效能团队更愿实验新方法,1
2540,不同效价、不同语言类别的企业家口碑将对消费者的品牌评价产生什么差异化影响？,互联网环境下企业家口碑对品牌评价的影响——顾客语言认知视角,2019,2540_3,信度分析显示品牌评价量表的Cronbach's α系数为0.96，偶然属性认知α系数0.95，本质属性认知α系数0.97,1,2540_3,企业家刘兴的员工管理口碑实验：300余条天涯论坛等评论改编为正负具体/抽象口碑各3条，验证顾客认知的中介作用,1
2540,不同效价、不同语言类别的企业家口碑将对消费者的品牌评价产生什么差异化影响？,互联网环境下企业家口碑对品牌评价的影响——顾客语言认知视角,2019,2540_3,信度分析显示品牌评价量表的Cronbach's α系数为0.96，偶然属性认知α系数0.95，本质属性认知α系数0.97,1,2540_5,企业补救信息对比实验：负面口碑发生后，有补救组（公开致歉+社会责任承诺）与无补救组的品牌评价差异,1
2540,不同效价、不同语言类别的企业家口碑将对消费者的品牌评价产生什么差异化影响？,互联网环境下企业家口碑对品牌评价的影响——顾客语言认知视角,2019,2540_3,信度分析显示品牌评价量表的Cronbach's α系数为0.96，偶然属性认知α系数0.95，本质属性认知α系数0.97,1,2540_1,曹德旺的正向口碑案例：具体描述（捐款行为）与抽象描述（慈善家身份）对品牌评价的差异化影响,1
2100,单一视角下的网络闭包宏观一体化认知难以解释创新催化过程的权变特性,惯例复制、网络闭包与创新催化：一个交互效应模型,2018,2100_3,常规惯例复制测量包含4个题项：获取稳定知识、维持合作关系、实施评估规范、改进现有技术,1,2100_2,西安高新技术产业开发区采用滚雪球抽样方法构建合作网络样本，通过两阶段问卷调研获取405份初始数据并清洗出186份有效问卷,1
2291,卖空机制在机构投资者持股比例不同的公司中，对分析师盈余预测质量的影响是否存在异质性？,卖空机制提高了分析师盈余预测质量吗——基于融资融券制度的经验证据,2018,2291_4,卖空变量Short定义为：若上市公司股票在t年可卖空且可卖空时间≥3个月则取1，否则取0；Short3进一步限定为预测当日股票在卖空名单内。,1,2291_1,Massa等基于33个国家的数据研究发现，卖空机制与公司盈余管理程度显著负相关，且对治理水平较弱的公司抑制管理层机会主义行为的效果更显著。,1
